,label
849,http://eu.battle.net/sc2/en/profile/284466/1/EGDeMusliM/
850,http://kr.battle.net/sc2/en/profile/2342983/1/Super/
851,http://eu.battle.net/sc2/en/profile/284466/1/EGDeMusliM/
852,http://kr.battle.net/sc2/en/profile/2343479/1/True/
853,http://eu.battle.net/sc2/en/profile/2101268/1/Stephano/
854,http://us.battle.net/sc2/en/profile/2133676/1/aloOla/
855,http://eu.battle.net/sc2/en/profile/349650/1/HasuObs/
856,http://eu.battle.net/sc2/en/profile/3538115/1/Golden/
857,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
858,http://us.battle.net/sc2/en/profile/5142993/1/Bomber/
859,http://xx.battle.net/sc2/en/profile/404/1/sOs/
860,http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/
861,http://eu.battle.net/sc2/en/profile/2222468/1/dTefel/
862,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
863,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
864,http://eu.battle.net/sc2/en/profile/2115876/1/FireCake/
865,http://kr.battle.net/sc2/en/profile/2344987/1/Life/
866,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
867,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
868,http://kr.battle.net/sc2/en/profile/2342269/1/Savage/
869,http://eu.battle.net/sc2/en/profile/1021189/1/Dayshi/
870,http://kr.battle.net/sc2/en/profile/2344079/1/Curious/
871,http://eu.battle.net/sc2/en/profile/3401218/1/Welmu/
872,http://kr.battle.net/sc2/en/profile/2343484/1/herO/
873,http://kr.battle.net/sc2/en/profile/2343240/1/Trap/
874,http://kr.battle.net/sc2/en/profile/2342923/1/Squirtle/
875,http://kr.battle.net/sc2/en/profile/2342147/1/hydra/
876,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
877,http://us.battle.net/sc2/en/profile/4167590/1/AxHeart/
878,http://eu.battle.net/sc2/en/profile/239335/1/NightEnD/
879,http://xx.battle.net/sc2/en/profile/413/1/Maru/
880,http://kr.battle.net/sc2/en/profile/2342785/1/FanTaSy/
881,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
882,http://eu.battle.net/sc2/en/profile/219517/1/TargA/
883,http://eu.battle.net/sc2/en/profile/3090974/1/IMMvp/
884,http://kr.battle.net/sc2/en/profile/2341492/1/PartinG/
885,http://kr.battle.net/sc2/en/profile/2343607/1/Rain/
886,http://eu.battle.net/sc2/en/profile/788178/1/Nerchio/
887,http://kr.battle.net/sc2/en/profile/2343531/1/DREAM/
888,http://eu.battle.net/sc2/en/profile/250458/1/VortiX/
889,http://kr.battle.net/sc2/en/profile/2344728/1/Shine/
890,http://eu.battle.net/sc2/en/profile/950504/1/Grubby/
891,http://eu.battle.net/sc2/en/profile/219517/1/TargA/
892,http://eu.battle.net/sc2/en/profile/219517/1/TargA/
893,http://kr.battle.net/sc2/en/profile/2342794/1/Shine/
894,http://eu.battle.net/sc2/en/profile/1139573/1/BabyKnight/
895,http://xx.battle.net/sc2/en/profile/414/1/ducKDeoK/
896,http://kr.battle.net/sc2/en/profile/2344031/1/Cure/
897,http://kr.battle.net/sc2/en/profile/2344780/1/Sleep/
898,http://us.battle.net/sc2/en/profile/2537456/1/Neeb/
899,http://xx.battle.net/sc2/en/profile/415/1/EGJD/
900,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
901,http://us.battle.net/sc2/en/profile/443514/1/desRow/
902,http://us.battle.net/sc2/en/profile/4665241/1/Pigbaby/
903,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
904,http://kr.battle.net/sc2/en/profile/2344230/1/YongHwa/
905,http://xx.battle.net/sc2/en/profile/410/1/STBomber/
906,http://eu.battle.net/sc2/en/profile/1139573/1/BabyKnight/
907,http://us.battle.net/sc2/en/profile/2553612/1/puCK/
908,http://eu.battle.net/sc2/en/profile/3585588/1/llllllllll/
909,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
910,http://eu.battle.net/sc2/en/profile/3886231/1/OzOz/
911,http://kr.battle.net/sc2/en/profile/2333068/1/DRG/
912,http://us.battle.net/sc2/en/profile/3301677/1/Revival/
913,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
914,http://us.battle.net/sc2/en/profile/2541852/1/MaSa/
915,http://eu.battle.net/sc2/en/profile/315813/1/dBlinG/
916,http://eu.battle.net/sc2/en/profile/950504/1/Grubby/
917,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
918,http://kr.battle.net/sc2/en/profile/2344428/1/MyuNgSiK/
919,http://eu.battle.net/sc2/en/profile/950504/1/Grubby/
920,http://kr.battle.net/sc2/en/profile/2343479/1/True/
921,http://kr.battle.net/sc2/en/profile/2343263/1/Ruin/
922,http://kr.battle.net/sc2/en/profile/2343607/1/Rain/
923,http://eu.battle.net/sc2/en/profile/2452136/1/MinChul/
924,http://eu.battle.net/sc2/en/profile/2639840/1/Miniraser/
925,http://us.battle.net/sc2/en/profile/4167590/1/AxHeart/
926,http://eu.battle.net/sc2/en/profile/3401218/1/Welmu/
927,http://eu.battle.net/sc2/en/profile/2526293/1/Krr/
928,http://us.battle.net/sc2/en/profile/1317068/1/LiquidHerO/
929,http://us.battle.net/sc2/en/profile/4819996/1/iGXiGua/
930,http://us.battle.net/sc2/en/profile/2537456/1/Neeb/
931,http://kr.battle.net/sc2/en/profile/2342983/1/Super/
932,http://eu.battle.net/sc2/en/profile/251061/1/LiveZerg/
933,http://kr.battle.net/sc2/en/profile/2342343/1/Solar/
934,http://kr.battle.net/sc2/en/profile/2344031/1/Cure/
935,http://us.battle.net/sc2/en/profile/2331025/1/Scarlett/
936,http://eu.battle.net/sc2/en/profile/2452136/1/MinChul/
937,http://eu.battle.net/sc2/en/profile/2639840/1/Miniraser/
938,http://eu.battle.net/sc2/en/profile/2101268/1/Stephano/
939,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
940,http://eu.battle.net/sc2/en/profile/326029/1/LiquidTLO/
941,http://kr.battle.net/sc2/en/profile/2342343/1/Solar/
942,http://eu.battle.net/sc2/en/profile/349650/1/HasuObs/
943,http://eu.battle.net/sc2/en/profile/2978202/1/LiquidTaeJa/
944,http://kr.battle.net/sc2/en/profile/2344333/1/Leenock/
945,http://kr.battle.net/sc2/en/profile/2332264/1/Zest/
946,http://eu.battle.net/sc2/en/profile/2898004/1/MMA/
947,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
948,http://eu.battle.net/sc2/en/profile/3010872/1/FnticHarstem/
949,http://eu.battle.net/sc2/en/profile/4863808/1/Bomber/
950,http://kr.battle.net/sc2/en/profile/2341700/1/Bbyong/
951,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
952,http://us.battle.net/sc2/en/profile/4665241/1/Pigbaby/
953,http://us.battle.net/sc2/en/profile/4174681/1/AxAlicia/
954,http://kr.battle.net/sc2/en/profile/2343559/1/Trust/
955,http://kr.battle.net/sc2/en/profile/2332264/1/Zest/
956,http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/
957,http://kr.battle.net/sc2/en/profile/2344207/1/Symbol/
958,http://kr.battle.net/sc2/en/profile/2343979/1/Pet/
959,http://eu.battle.net/sc2/en/profile/1058669/1/Happy/
960,http://kr.battle.net/sc2/en/profile/2344333/1/Leenock/
961,http://kr.battle.net/sc2/en/profile/2342343/1/Solar/
962,http://eu.battle.net/sc2/en/profile/349650/1/HasuObs/
963,http://kr.battle.net/sc2/en/profile/2334176/1/GuMiho/
964,http://kr.battle.net/sc2/en/profile/2344285/1/Stats/
965,http://eu.battle.net/sc2/en/profile/2452136/1/MinChul/
966,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
967,http://eu.battle.net/sc2/en/profile/315813/1/dBlinG/
968,http://eu.battle.net/sc2/en/profile/251061/1/LiveZerg/
969,http://eu.battle.net/sc2/en/profile/2898004/1/MMA/
970,http://eu.battle.net/sc2/en/profile/3746323/1/HyuN/
971,http://kr.battle.net/sc2/en/profile/2341700/1/Bbyong/
972,http://eu.battle.net/sc2/en/profile/250458/1/VortiX/
973,http://eu.battle.net/sc2/en/profile/377903/1/Starbuck/
974,http://kr.battle.net/sc2/en/profile/2345126/1/RorO/
975,http://eu.battle.net/sc2/en/profile/3538115/1/Golden/
976,http://kr.battle.net/sc2/en/profile/2344031/1/Cure/
977,http://kr.battle.net/sc2/en/profile/2344428/1/MyuNgSiK/
978,http://kr.battle.net/sc2/en/profile/2342343/1/Solar/
979,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
980,http://kr.battle.net/sc2/en/profile/2344728/1/Shine/
981,http://eu.battle.net/sc2/en/profile/950504/1/Grubby/
982,http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/
983,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
984,http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/
985,http://eu.battle.net/sc2/en/profile/3437681/1/Lambo/
986,http://kr.battle.net/sc2/en/profile/2344252/1/Reality/
987,http://us.battle.net/sc2/en/profile/4417787/1/HyuN/
988,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
989,http://kr.battle.net/sc2/en/profile/2334176/1/GuMiho/
990,http://kr.battle.net/sc2/en/profile/2344031/1/Cure/
991,http://kr.battle.net/sc2/en/profile/2342983/1/Super/
992,http://kr.battle.net/sc2/en/profile/2343733/1/sOs/
993,http://eu.battle.net/sc2/en/profile/3368730/1/ToD/
994,http://eu.battle.net/sc2/en/profile/2898004/1/MMA/
995,http://kr.battle.net/sc2/en/profile/2343240/1/Trap/
996,http://kr.battle.net/sc2/en/profile/1178662/2/llllllllllll/
997,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
998,http://us.battle.net/sc2/en/profile/902213/1/Suppy/
999,http://us.battle.net/sc2/en/profile/2537456/1/Neeb/
1000,http://eu.battle.net/sc2/en/profile/251061/1/LiveZerg/
1001,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
1002,http://kr.battle.net/sc2/en/profile/2344476/1/Dark/
1003,http://kr.battle.net/sc2/en/profile/2341492/1/PartinG/
1004,http://us.battle.net/sc2/en/profile/3819890/1/shofu/
1005,http://kr.battle.net/sc2/en/profile/2342794/1/Shine/
1006,http://eu.battle.net/sc2/en/profile/2639840/1/Miniraser/
1007,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
1008,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
1009,http://kr.battle.net/sc2/en/profile/2344476/1/Dark/
1010,http://eu.battle.net/sc2/en/profile/2048063/1/AcerBly/
1011,http://eu.battle.net/sc2/en/profile/1143713/1/uThermal/
1012,http://kr.battle.net/sc2/en/profile/2344780/1/Sleep/
1013,http://eu.battle.net/sc2/en/profile/950504/1/Grubby/
1014,http://kr.battle.net/sc2/en/profile/2344428/1/MyuNgSiK/
1015,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
1016,http://kr.battle.net/sc2/en/profile/2343263/1/Ruin/
1017,http://eu.battle.net/sc2/en/profile/3401218/1/Welmu/
1018,http://xx.battle.net/sc2/en/profile/415/1/EGJD/
1019,http://us.battle.net/sc2/en/profile/558433/1/Illusion/
1020,http://kr.battle.net/sc2/en/profile/2343733/1/sOs/
1021,http://xx.battle.net/sc2/en/profile/413/1/Maru/
1022,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
1023,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
1024,http://eu.battle.net/sc2/en/profile/788178/1/Nerchio/
1025,http://kr.battle.net/sc2/en/profile/2344333/1/Leenock/
1026,http://eu.battle.net/sc2/en/profile/250458/1/VortiX/
1027,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
1028,http://eu.battle.net/sc2/en/profile/4863808/1/Bomber/
1029,http://eu.battle.net/sc2/en/profile/250458/1/VortiX/
1030,http://eu.battle.net/sc2/en/profile/4234852/1/First/
1031,http://kr.battle.net/sc2/en/profile/2342269/1/Savage/
1032,http://eu.battle.net/sc2/en/profile/1058669/1/Happy/
1033,http://us.battle.net/sc2/en/profile/5087767/1/OzOz/
1034,http://kr.battle.net/sc2/en/profile/2341765/1/Billowy/
1035,http://kr.battle.net/sc2/en/profile/2343979/1/Pet/
1036,http://kr.battle.net/sc2/en/profile/2343484/1/herO/
1037,http://kr.battle.net/sc2/en/profile/2343910/1/Journey/
1038,http://us.battle.net/sc2/en/profile/3179642/1/CMStormPolt/
1039,http://kr.battle.net/sc2/en/profile/2344333/1/Leenock/
1040,http://us.battle.net/sc2/en/profile/2575821/1/HuK/
1041,http://kr.battle.net/sc2/en/profile/2344031/1/Cure/
1042,http://eu.battle.net/sc2/en/profile/3368730/1/ToD/
1043,http://eu.battle.net/sc2/en/profile/1058669/1/Happy/
1044,http://kr.battle.net/sc2/en/profile/2341466/1/sora/
1045,http://kr.battle.net/sc2/en/profile/2345126/1/RorO/
1046,http://kr.battle.net/sc2/en/profile/2333068/1/DRG/
1047,http://kr.battle.net/sc2/en/profile/2344230/1/YongHwa/
1048,http://kr.battle.net/sc2/en/profile/2341545/1/Hack/
1049,http://kr.battle.net/sc2/en/profile/2342923/1/Squirtle/
1050,http://eu.battle.net/sc2/en/profile/1021189/1/Dayshi/
1051,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
1052,http://us.battle.net/sc2/en/profile/4417787/1/HyuN/
1053,http://us.battle.net/sc2/en/profile/4417787/1/HyuN/
1054,http://xx.battle.net/sc2/en/profile/404/1/sOs/
1055,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
1056,http://eu.battle.net/sc2/en/profile/1430346/1/ShoWTimE/
1057,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
1058,http://kr.battle.net/sc2/en/profile/2341492/1/PartinG/
1059,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
1060,http://kr.battle.net/sc2/en/profile/2341575/1/Dear/
1061,http://us.battle.net/sc2/en/profile/3949344/1/WinDy/
1062,http://eu.battle.net/sc2/en/profile/3368730/1/ToD/
1063,http://kr.battle.net/sc2/en/profile/2342343/1/Solar/
1064,http://eu.battle.net/sc2/en/profile/4064798/1/yoda/
1065,http://eu.battle.net/sc2/en/profile/251061/1/roxkisLZ/
1066,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
1067,http://eu.battle.net/sc2/en/profile/3401218/1/Welmu/
1068,http://kr.battle.net/sc2/en/profile/1178662/2/llllllllllll/
1069,http://us.battle.net/sc2/en/profile/1317068/1/LiquidHerO/
1070,http://us.battle.net/sc2/en/profile/902213/1/Suppy/
1071,http://kr.battle.net/sc2/en/profile/2343607/1/Rain/
1072,http://eu.battle.net/sc2/en/profile/2898004/1/MMA/
1073,http://kr.battle.net/sc2/en/profile/2343484/1/herO/
1074,http://eu.battle.net/sc2/en/profile/2222468/1/dTefel/
1075,http://eu.battle.net/sc2/en/profile/3886231/1/OzOz/
1076,http://eu.battle.net/sc2/en/profile/3971497/1/Genius/
1077,http://eu.battle.net/sc2/en/profile/250458/1/VortiX/
1078,http://xx.battle.net/sc2/en/profile/404/1/sOs/
1079,http://kr.battle.net/sc2/en/profile/2342923/1/Squirtle/
1080,http://kr.battle.net/sc2/en/profile/2343852/1/flash/
1081,http://kr.battle.net/sc2/en/profile/2342923/1/Squirtle/
1082,http://kr.battle.net/sc2/en/profile/2344780/1/Sleep/
1083,http://eu.battle.net/sc2/en/profile/2222468/1/dTefel/
1084,http://eu.battle.net/sc2/en/profile/3886231/1/OzOz/
1085,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
1086,http://us.battle.net/sc2/en/profile/3502513/1/LiquidTaeJa/
1087,http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/
1088,http://us.battle.net/sc2/en/profile/3948354/1/hendralisk/
1089,http://us.battle.net/sc2/en/profile/3985949/1/Bomber/
1090,http://kr.battle.net/sc2/en/profile/2343607/1/Rain/
1091,http://xx.battle.net/sc2/en/profile/404/1/sOs/
1092,http://eu.battle.net/sc2/en/profile/4064798/1/yoda/
1093,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
1094,http://kr.battle.net/sc2/en/profile/2344476/1/Dark/
1095,http://eu.battle.net/sc2/en/profile/2526293/1/Krr/
1096,http://kr.battle.net/sc2/en/profile/2343607/1/Rain/
1097,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
1098,http://us.battle.net/sc2/en/profile/3301677/1/Revival/
1099,http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/
1100,http://kr.battle.net/sc2/en/profile/2341700/1/Bbyong/
1101,http://kr.battle.net/sc2/en/profile/2341700/1/Bbyong/
1102,http://eu.battle.net/sc2/en/profile/3533538/1/Arthur/
1103,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
1104,http://us.battle.net/sc2/en/profile/5393959/1/Sen/
1105,http://us.battle.net/sc2/en/profile/4585632/1/ZooTop/
1106,http://us.battle.net/sc2/en/profile/3985949/1/Bomber/
1107,http://kr.battle.net/sc2/en/profile/2343263/1/Ruin/
1108,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
1109,http://kr.battle.net/sc2/en/profile/2342343/1/Solar/
1110,http://kr.battle.net/sc2/en/profile/2344333/1/Leenock/
1111,http://kr.battle.net/sc2/en/profile/2332264/1/Zest/
1112,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
1113,http://kr.battle.net/sc2/en/profile/2344081/1/BravO/
1114,http://us.battle.net/sc2/en/profile/4665241/1/Pigbaby/
1115,http://kr.battle.net/sc2/en/profile/2341700/1/Bbyong/
1116,http://eu.battle.net/sc2/en/profile/3538115/1/Golden/
1117,http://us.battle.net/sc2/en/profile/3301677/1/Revival/
1118,http://eu.battle.net/sc2/en/profile/326029/1/LiquidTLO/
1119,http://kr.battle.net/sc2/en/profile/2344476/1/Dark/
1120,http://eu.battle.net/sc2/en/profile/2898004/1/MMA/
1121,http://us.battle.net/sc2/en/profile/3426440/1/llllllllllll/
1122,http://eu.battle.net/sc2/en/profile/4854541/1/ZooToodming/
1123,http://eu.battle.net/sc2/en/profile/4860568/1/iGXiGua/
1124,http://eu.battle.net/sc2/en/profile/251061/1/LiveZerg/
1125,http://eu.battle.net/sc2/en/profile/4234852/1/First/
1126,http://eu.battle.net/sc2/en/profile/4064798/1/yoda/
1127,http://kr.battle.net/sc2/en/profile/2342269/1/Savage/
1128,http://us.battle.net/sc2/en/profile/5393959/1/Sen/
1129,http://us.battle.net/sc2/en/profile/2553612/1/puCK/
1130,http://us.battle.net/sc2/en/profile/2537456/1/Neeb/
1131,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
1132,http://eu.battle.net/sc2/en/profile/377903/1/Starbuck/
1133,http://kr.battle.net/sc2/en/profile/2344987/1/Life/
1134,http://eu.battle.net/sc2/en/profile/1139573/1/BabyKnight/
1135,http://kr.battle.net/sc2/en/profile/2343910/1/Journey/
1136,http://kr.battle.net/sc2/en/profile/2344476/1/Dark/
1137,http://kr.battle.net/sc2/en/profile/2344780/1/Sleep/
1138,http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/
1139,http://kr.battle.net/sc2/en/profile/2342147/1/hydra/
1140,http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/
1141,http://us.battle.net/sc2/en/profile/558433/1/Illusion/
1142,http://kr.battle.net/sc2/en/profile/2342671/1/Panic/
1143,http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/
1144,http://eu.battle.net/sc2/en/profile/2452136/1/MinChul/
1145,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
1146,http://us.battle.net/sc2/en/profile/4417787/1/HyuN/
1147,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
1148,http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/
1149,http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/
1150,http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/
1151,http://xx.battle.net/sc2/en/profile/410/1/STBomber/
1152,http://kr.battle.net/sc2/en/profile/2345126/1/RorO/
1153,http://us.battle.net/sc2/en/profile/4167590/1/AxHeart/
1154,http://kr.battle.net/sc2/en/profile/2341466/1/sora/
1155,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
1156,http://kr.battle.net/sc2/en/profile/2342766/1/ByuL/
1157,http://us.battle.net/sc2/en/profile/3301677/1/CMRevival/
1158,http://eu.battle.net/sc2/en/profile/2452136/1/MinChul/
1159,http://us.battle.net/sc2/en/profile/3502513/1/LiquidTaeJa/
1160,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
1161,http://kr.battle.net/sc2/en/profile/2344252/1/Reality/
1162,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
1163,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
1164,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
1165,http://kr.battle.net/sc2/en/profile/2332264/1/Zest/
1166,http://us.battle.net/sc2/en/profile/288081/1/Minigun/
1167,http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/
1168,http://us.battle.net/sc2/en/profile/2541852/1/MaSa/
1169,http://kr.battle.net/sc2/en/profile/2341575/1/Dear/
1170,http://kr.battle.net/sc2/en/profile/2343479/1/True/
1171,http://kr.battle.net/sc2/en/profile/2344207/1/Symbol/
1172,http://us.battle.net/sc2/en/profile/2735594/1/coLqxc/
1173,http://kr.battle.net/sc2/en/profile/2343240/1/Trap/
1174,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
1175,http://kr.battle.net/sc2/en/profile/2343531/1/DREAM/
1176,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
1177,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
1178,http://kr.battle.net/sc2/en/profile/2342671/1/Panic/
1179,http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/
1180,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
1181,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
1182,http://eu.battle.net/sc2/en/profile/3311551/1/CMRevival/
1183,http://kr.battle.net/sc2/en/profile/2334376/1/INnoVation/
1184,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
1185,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
1186,http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/
1187,http://kr.battle.net/sc2/en/profile/2332264/1/Zest/
1188,http://eu.battle.net/sc2/en/profile/3401218/1/Welmu/
1189,http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/
1190,http://eu.battle.net/sc2/en/profile/4854541/1/ZooToodming/
1191,http://eu.battle.net/sc2/en/profile/3311551/1/CMRevival/
1192,http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/
1193,http://kr.battle.net/sc2/en/profile/2333068/1/DRG/
1194,http://kr.battle.net/sc2/en/profile/2342299/1/KeeN/
1195,http://us.battle.net/sc2/en/profile/2192180/1/PiG/
1196,http://eu.battle.net/sc2/en/profile/950504/1/Grubby/
1197,http://kr.battle.net/sc2/en/profile/2344230/1/YongHwa/
1198,http://kr.battle.net/sc2/en/profile/2344333/1/Leenock/
1199,http://kr.battle.net/sc2/en/profile/2341765/1/Billowy/
1200,http://kr.battle.net/sc2/en/profile/2342147/1/hydra/
1201,http://kr.battle.net/sc2/en/profile/2343607/1/Rain/
1202,http://us.battle.net/sc2/en/profile/2575821/1/HuK/
1203,http://kr.battle.net/sc2/en/profile/2334376/1/INnoVation/
1204,http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/
1205,http://kr.battle.net/sc2/en/profile/2342923/1/Squirtle/
1206,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
1207,http://eu.battle.net/sc2/en/profile/239335/1/NightEnD/
1208,http://kr.battle.net/sc2/en/profile/2344333/1/Leenock/
1209,http://kr.battle.net/sc2/en/profile/2342766/1/ByuL/
1210,http://kr.battle.net/sc2/en/profile/2344428/1/MyuNgSiK/
1211,http://eu.battle.net/sc2/en/profile/250458/1/VortiX/
1212,http://kr.battle.net/sc2/en/profile/2343852/1/flash/
1213,http://kr.battle.net/sc2/en/profile/2345102/1/Hurricane/
1214,http://us.battle.net/sc2/en/profile/4819996/1/iGXiGua/
1215,http://eu.battle.net/sc2/en/profile/3368730/1/ToD/
1216,http://kr.battle.net/sc2/en/profile/2344407/1/Ragnarok/
1217,http://kr.battle.net/sc2/en/profile/2332264/1/Zest/
1218,http://us.battle.net/sc2/en/profile/4167590/1/AxHeart/
1219,http://us.battle.net/sc2/en/profile/2537456/1/Neeb/
1220,http://eu.battle.net/sc2/en/profile/2222468/1/dTefel/
1221,http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/
1222,http://kr.battle.net/sc2/en/profile/2342343/1/Solar/
1223,http://eu.battle.net/sc2/en/profile/2048063/1/AcerBly/
1224,http://us.battle.net/sc2/en/profile/2541852/1/MaSa/
1225,http://eu.battle.net/sc2/en/profile/4085747/1/Alicia/
1226,http://us.battle.net/sc2/en/profile/5393959/1/Sen/
1227,http://eu.battle.net/sc2/en/profile/3746323/1/HyuN/
1228,http://eu.battle.net/sc2/en/profile/2452136/1/MinChul/
1229,http://kr.battle.net/sc2/en/profile/2343484/1/herO/
1230,http://kr.battle.net/sc2/en/profile/2343531/1/DREAM/
1231,http://eu.battle.net/sc2/en/profile/377903/1/Starbuck/
1232,http://eu.battle.net/sc2/en/profile/2048063/1/AcerBly/
1233,http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/
1234,http://us.battle.net/sc2/en/profile/3085708/1/SadArthur/
1235,http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/
1236,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
1237,http://us.battle.net/sc2/en/profile/3948354/1/hendralisk/
1238,http://us.battle.net/sc2/en/profile/3301677/1/CMRevival/
1239,http://eu.battle.net/sc2/en/profile/315813/1/dBlinG/
1240,http://eu.battle.net/sc2/en/profile/3880481/1/AllianceNani/
1241,http://eu.battle.net/sc2/en/profile/3746323/1/HyuN/
1242,http://eu.battle.net/sc2/en/profile/2048063/1/AcerBly/
1243,http://us.battle.net/sc2/en/profile/4585632/1/ZooTop/
1244,http://kr.battle.net/sc2/en/profile/2342269/1/Savage/
1245,http://eu.battle.net/sc2/en/profile/788178/1/Nerchio/
1246,http://eu.battle.net/sc2/en/profile/1021189/1/Dayshi/
1247,http://kr.battle.net/sc2/en/profile/2343559/1/Trust/
1248,http://kr.battle.net/sc2/en/profile/2343263/1/Ruin/
1249,http://eu.battle.net/sc2/en/profile/377576/1/LiquidMaNa/
1250,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
1251,http://us.battle.net/sc2/en/profile/4629528/1/IMNesTea/
1252,http://kr.battle.net/sc2/en/profile/2342294/1/Impact/
1253,http://eu.battle.net/sc2/en/profile/2685580/1/CranK/
1254,http://eu.battle.net/sc2/en/profile/315813/1/dBlinG/
1255,http://kr.battle.net/sc2/en/profile/2344987/1/Life/
1256,http://eu.battle.net/sc2/en/profile/2383348/1/Bunny/
1257,http://us.battle.net/sc2/en/profile/3085708/1/SadArthur/
1258,http://us.battle.net/sc2/en/profile/4417787/1/HyuN/
1259,http://eu.battle.net/sc2/en/profile/4863808/1/Bomber/
1260,http://xx.battle.net/sc2/en/profile/404/1/sOs/
1261,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
1262,http://kr.battle.net/sc2/en/profile/1126978/2/iGJim/
1263,http://kr.battle.net/sc2/en/profile/2341466/1/sora/
1264,http://us.battle.net/sc2/en/profile/4589387/1/ToodmingCN/
1265,http://us.battle.net/sc2/en/profile/3301677/1/CMRevival/
1266,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
